id,code,mcc,name,category_code,category_label,owner_first_name,owner_last_name,owner_full_name,owner_gender,owner_ethnicity,phone,email,wilaya_id,wilaya_name,moughataa_id,moughataa_name,address,latitude,longitude,commission_rate,avg_transaction_min,avg_transaction_max,status,registration_date,created_at,updated_at
383,MRC780415,5541,undefined Center Dakhlet Nouadhibou,CRB,,Dado,Sall,Dado Sall,F,SONINKE,+22225741323,undefinedcenter@nafadpay.mr,4,Dakhlet Nouadhibou,10,,80 Avenue de la Paix,NaN,NaN,0.0111,1000,20000,ACTIVE,2021-06-07,2021-06-07T21:48:36.382Z,2024-12-22T12:40:07.352Z
384,MRC338483,5812,undefined Center Dakhlet Nouadhibou,RST,,Minetou,Mint El Hacen,Minetou Mint El Hacen,F,MAURE,+22236013900,undefinedcenter@nafadpay.mr,4,Dakhlet Nouadhibou,10,,55 Avenue du Commerce,NaN,NaN,0.0164,300,5000,INACTIVE,2022-05-11,2022-05-11T04:07:42.661Z,2023-03-27T18:22:34.392Z
385,MRC311803,5411,undefined Ksar Brakna,ALM,,Ely,Ould Ghali,Ely Ould Ghali,M,MAURE,+22232741323,undefinedksarbr@nafadpay.mr,6,Brakna,19,,91 Avenue du Commerce,NaN,NaN,0.0244,200,5000,ACTIVE,2022-11-01,2022-11-01T11:50:30.495Z,2022-11-21T17:51:46.636Z
386,MRC095767,4812,undefined de la Paix Nouakchott-Sud,TEL,,Oumou,Mint Ghali,Oumou Mint Ghali,F,MAURE,+22223741323,undefineddelapa@nafadpay.mr,3,Nouakchott-Sud,9,,35 Avenue Gamal,NaN,NaN,0.0286,500,10000,ACTIVE,2023-08-22,2023-08-22T17:13:21.203Z,2023-11-06T16:22:50.883Z
387,MRC333350,5812,undefined Ksar Nouakchott-Sud,RST,,Mahamadou,Ndour,Mahamadou Ndour,M,WOLOF,+22234741323,undefinedksarno@nafadpay.mr,3,Nouakchott-Sud,9,,126 Avenue Nasser,NaN,NaN,0.0143,300,5000,ACTIVE,2024-11-05,2024-11-05T22:43:06.622Z,2024-11-26T20:03:23.444Z
388,MRC466002,5411,undefined du Marché Nouakchott-Nord,ALM,,Mahfoudh,Ould Hamoud,Mahfoudh Ould Hamoud,M,MAURE,+22246741323,undefineddumarc@nafadpay.mr,1,Nouakchott-Nord,3,,126 Avenue Principale,NaN,NaN,0.0117,200,5000,ACTIVE,2021-03-07,2021-03-07T07:35:46.895Z,2024-09-23T19:34:46.993Z
389,MRC260014,5411,undefined du Progrès Nouakchott-Ouest,ALM,,Maloum,Yatabaré,Maloum Yatabaré,M,PEUL,+22236741323,undefinedduprog@nafadpay.mr,2,Nouakchott-Ouest,5,,135 Avenue Nasser,NaN,NaN,0.0267,200,5000,INACTIVE,2021-06-22,2021-06-22T23:38:32.917Z,2023-01-22T06:30:17.253Z
390,MRC330333,5411,undefined Capital Hodh El Gharbi,ALM,,Ethmane,Ould Sidi,Ethmane Ould Sidi,M,MAURE,+22222741323,undefinedcapita@nafadpay.mr,11,Hodh El Gharbi,41,,136 Avenue du Commerce,NaN,NaN,0.0057,200,5000,ACTIVE,2021-04-15,2021-04-15T23:37:22.094Z,2024-01-26T00:33:45.845Z
391,MRC094867,5812,undefined El Khair Tagant,RST,,Mohamed,Niang,Mohamed Niang,M,PEUL,+22241741323,undefinedelkhai@nafadpay.mr,13,Tagant,51,,71 Avenue du Commerce,NaN,NaN,0.0211,300,5000,ACTIVE,2022-10-04,2022-10-04T01:08:38.065Z,2023-07-30T23:09:16.667Z
392,MRC028306,5812,undefined de la Corniche Inchiri,RST,,Néné,Guèye,Néné Guèye,F,PEUL,+22235741323,undefineddelaco@nafadpay.mr,14,Inchiri,52,,29 Avenue Gamal,NaN,NaN,0.0111,300,5000,ACTIVE,2022-05-18,2022-05-18T18:32:58.671Z,2024-05-30T08:26:34.683Z
393,MRC800310,5812,undefined de Nouakchott Nouakchott-Ouest,RST,,Aissata,Sarr,Aissata Sarr,F,PEUL,+22244741323,undefineddenoua@nafadpay.mr,2,Nouakchott-Ouest,6,,142 Avenue Gamal,NaN,NaN,0.0133,300,5000,ACTIVE,2023-07-01,2023-07-01T06:58:09.157Z,2024-01-17T20:07:09.534Z
394,MRC795815,5999,undefined Center Dakhlet Nouadhibou,AUT,,Aicha,Mint Saad,Aicha Mint Saad,F,MAURE,+22234209373,undefinedcenter@nafadpay.mr,4,Dakhlet Nouadhibou,10,,62 Avenue du Commerce,NaN,NaN,0.0229,500,50000,ACTIVE,2021-03-03,2021-03-03T06:53:06.569Z,2021-11-10T19:48:00.550Z
395,MRC233456,5411,undefined Plus Guidimaka,ALM,,Maloum,Tall,Maloum Tall,M,PEUL,+22245741323,undefinedplusgu@nafadpay.mr,8,Guidimaka,27,,118 Avenue Principale,NaN,NaN,0.0236,200,5000,ACTIVE,2024-10-02,2024-10-02T05:58:53.395Z,2024-12-22T06:49:45.680Z
396,MRC497392,5411,undefined Al Madina Nouakchott-Ouest,ALM,,Vadel,Ould Eleya,Vadel Ould Eleya,M,MAURE,+22247741323,undefinedalmadi@nafadpay.mr,2,Nouakchott-Ouest,4,,132 Avenue de la Paix,NaN,NaN,0.0081,200,5000,ACTIVE,2023-02-03,2023-02-03T01:49:53.640Z,2024-12-26T16:21:44.300Z
397,MRC498668,5541,undefined El Khair Dakhlet Nouadhibou,CRB,,Limam,Diagana,Limam Diagana,M,PEUL,+22233741323,undefinedelkhai@nafadpay.mr,4,Dakhlet Nouadhibou,10,,181 Avenue du Commerce,NaN,NaN,0.0102,1000,20000,ACTIVE,2022-03-29,2022-03-29T21:25:18.418Z,2022-04-09T22:06:22.177Z
398,MRC730065,5812,undefined Center Dakhlet Nouadhibou,RST,,Salem,Ould Tourad,Salem Ould Tourad,M,MAURE,+22248741323,undefinedcenter@nafadpay.mr,4,Dakhlet Nouadhibou,10,,144 Avenue Gamal,NaN,NaN,0.0128,300,5000,ACTIVE,2022-03-08,2022-03-08T00:05:33.432Z,2022-07-10T14:45:59.323Z
399,MRC083674,5541,undefined Al Madina Nouakchott-Ouest,CRB,,Youssouf,Thiam,Youssouf Thiam,M,SONINKE,+22237741323,undefinedalmadi@nafadpay.mr,2,Nouakchott-Ouest,6,,151 Avenue Nasser,NaN,NaN,0.0171,1000,20000,ACTIVE,2021-08-11,2021-08-11T04:38:14.445Z,2024-08-02T01:42:24.553Z
400,MRC767761,5411,undefined Teyarett Nouakchott-Sud,ALM,,Oumou,Mint Moulaye,Oumou Mint Moulaye,F,MAURE,+22243741323,undefinedteyare@nafadpay.mr,3,Nouakchott-Sud,9,,129 Avenue Principale,NaN,NaN,0.012,200,5000,ACTIVE,2024-09-03,2024-09-03T08:50:49.680Z,2024-10-27T10:27:47.356Z
401,MRC679340,4812,undefined Teyarett Dakhlet Nouadhibou,TEL,,Kalilou,Diop,Kalilou Diop,M,SONINKE,+22237741324,undefinedteyare@nafadpay.mr,4,Dakhlet Nouadhibou,10,,121 Avenue Principale,NaN,NaN,0.012,500,10000,ACTIVE,2024-10-07,2024-10-07T07:59:43.599Z,2024-12-14T07:25:59.499Z
402,MRC852399,4121,undefined Central Trarza,TRN,,Abdel Kader,Ould Ghali,Abdel Kader Ould Ghali,M,MAURE,+22224741324,undefinedcentra@nafadpay.mr,5,Trarza,13,,81 Avenue Principale,NaN,NaN,0.0184,200,3000,INACTIVE,2024-02-25,2024-02-25T08:15:26.166Z,2024-07-15T15:14:53.625Z
403,MRC448254,5411,undefined Center Nouakchott-Sud,ALM,,Bassirou,Diop,Bassirou Diop,M,PEUL,+22235741324,undefinedcenter@nafadpay.mr,3,Nouakchott-Sud,9,,69 Avenue Gamal,NaN,NaN,0.0279,200,5000,ACTIVE,2023-05-01,2023-05-01T00:56:14.004Z,2023-11-30T06:20:35.628Z
404,MRC289083,5812,undefined Central Hodh El Gharbi,RST,,Meymouna,Mint Limam,Meymouna Mint Limam,F,MAURE,+22225741324,undefinedcentra@nafadpay.mr,11,Hodh El Gharbi,41,,1 Avenue Principale,NaN,NaN,0.0174,300,5000,ACTIVE,2021-10-29,2021-10-29T02:28:34.305Z,2022-10-19T17:07:15.895Z
405,MRC342290,8211,undefined El Wafa Dakhlet Nouadhibou,EDU,,Massamba,Dia,Massamba Dia,M,PEUL,+22233741324,undefinedelwafa@nafadpay.mr,4,Dakhlet Nouadhibou,10,,174 Avenue Principale,NaN,NaN,0.0114,10000,100000,ACTIVE,2021-04-10,2021-04-10T22:21:27.368Z,2022-10-31T13:15:54.097Z
406,MRC772031,4812,undefined Center Nouakchott-Nord,TEL,,Halima,Mint Brahim,Halima Mint Brahim,F,MAURE,+22234741324,undefinedcenter@nafadpay.mr,1,Nouakchott-Nord,1,,106 Avenue Gamal,NaN,NaN,0.017,500,10000,ACTIVE,2022-04-13,2022-04-13T14:31:49.058Z,2024-12-04T04:37:55.229Z
407,MRC789430,5411,undefined du Sahel Nouakchott-Sud,ALM,,Ghali,Faye,Ghali Faye,M,WOLOF,+22247741324,undefineddusahe@nafadpay.mr,3,Nouakchott-Sud,7,,115 Avenue du Commerce,NaN,NaN,0.0059,200,5000,ACTIVE,2021-04-21,2021-04-21T22:18:48.104Z,2023-07-01T22:43:29.966Z
408,MRC891109,5411,undefined Al Madina Nouakchott-Ouest,ALM,,Ismaila,Sy,Ismaila Sy,M,PEUL,+22242741324,undefinedalmadi@nafadpay.mr,2,Nouakchott-Ouest,6,,17 Avenue Nasser,NaN,NaN,0.009,200,5000,ACTIVE,2024-02-18,2024-02-18T03:48:13.947Z,2024-11-01T16:40:43.983Z
409,MRC352504,4812,undefined El Khair Tiris Zemmour,TEL,,Mbarka,Mint Nenni,Mbarka Mint Nenni,F,MAURE,+22248741324,undefinedelkhai@nafadpay.mr,15,Tiris Zemmour,53,,39 Avenue Nasser,NaN,NaN,0.0208,500,10000,ACTIVE,2022-04-25,2022-04-25T07:38:25.198Z,2023-09-04T14:57:52.101Z
410,MRC435858,4121,undefined El Wafa Nouakchott-Ouest,TRN,,Horma,Ould El Hacen,Horma Ould El Hacen,M,MAURE,+22241741324,undefinedelwafa@nafadpay.mr,2,Nouakchott-Ouest,6,,67 Avenue Principale,NaN,NaN,0.0164,200,3000,ACTIVE,2022-08-17,2022-08-17T10:25:21.726Z,2024-06-06T03:52:16.468Z
411,MRC037351,4812,undefined Center Nouakchott-Ouest,TEL,,Hamady,Fofana,Hamady Fofana,M,PEUL,+22236741324,undefinedcenter@nafadpay.mr,2,Nouakchott-Ouest,5,,120 Avenue Nasser,NaN,NaN,0.0161,500,10000,ACTIVE,2021-09-17,2021-09-17T07:40:37.849Z,2022-02-09T04:57:19.701Z
412,MRC256042,5912,undefined Plus Tiris Zemmour,SAN,,Fatoumata,Dramé,Fatoumata Dramé,F,PEUL,+22232741324,undefinedplusti@nafadpay.mr,15,Tiris Zemmour,54,,36 Avenue du Commerce,NaN,NaN,0.0209,500,50000,ACTIVE,2024-11-11,2024-11-11T16:10:34.359Z,2024-11-28T14:46:35.473Z
413,MRC963758,4812,undefined de Nouakchott Assaba,TEL,,Aïda,Diallo,Aïda Diallo,F,PEUL,+22223741324,undefineddenoua@nafadpay.mr,9,Assaba,30,,147 Avenue Nasser,NaN,NaN,0.0216,500,10000,ACTIVE,2023-01-18,2023-01-18T19:55:39.266Z,2024-11-15T16:17:07.817Z
414,MRC164966,5411,undefined Teyarett Nouakchott-Ouest,ALM,,Souleymane,Dia,Souleymane Dia,M,SONINKE,+22249741324,undefinedteyare@nafadpay.mr,2,Nouakchott-Ouest,5,,102 Avenue Gamal,NaN,NaN,0.0255,200,5000,ACTIVE,2023-06-10,2023-06-10T03:04:23.800Z,2023-10-15T02:01:19.661Z
415,MRC988521,4121,undefined Teyarett Brakna,TRN,,Tamba,Diop,Tamba Diop,M,PEUL,+22246741324,undefinedteyare@nafadpay.mr,6,Brakna,20,,79 Avenue du Commerce,NaN,NaN,0.0146,200,3000,ACTIVE,2024-02-03,2024-02-03T17:53:48.020Z,2024-06-09T06:56:10.900Z
416,MRC879567,5411,undefined Express Dakhlet Nouadhibou,ALM,,Mohamed Mahmoud,Ould Abdel Aziz,Mohamed Mahmoud Ould Abdel Aziz,M,MAURE,+22244741324,undefinedexpres@nafadpay.mr,4,Dakhlet Nouadhibou,10,,87 Avenue du Commerce,NaN,NaN,0.0252,200,5000,ACTIVE,2023-05-25,2023-05-25T14:28:46.811Z,2024-11-28T03:58:40.587Z
417,MRC680486,5912,undefined Essalem Tiris Zemmour,SAN,,Ghali,Ould Bouha,Ghali Ould Bouha,M,MAURE,+22222741324,undefinedessale@nafadpay.mr,15,Tiris Zemmour,53,,52 Avenue Nasser,NaN,NaN,0.0298,500,50000,ACTIVE,2024-01-13,2024-01-13T01:42:08.396Z,2024-09-19T11:37:40.110Z
418,MRC741273,4121,undefined Al Madina Nouakchott-Ouest,TRN,,Salem,Diarra,Salem Diarra,M,WOLOF,+22245741324,undefinedalmadi@nafadpay.mr,2,Nouakchott-Ouest,6,,38 Avenue Gamal,NaN,NaN,0.0267,200,3000,ACTIVE,2022-07-25,2022-07-25T03:02:08.185Z,2022-09-14T20:36:11.024Z
419,MRC263219,5812,undefined Central Tiris Zemmour,RST,,Khadijetou,Bâ,Khadijetou Bâ,F,WOLOF,+22243741324,undefinedcentra@nafadpay.mr,15,Tiris Zemmour,54,,134 Avenue Principale,NaN,NaN,0.0082,300,5000,ACTIVE,2023-12-09,2023-12-09T19:39:49.590Z,2024-12-09T23:41:56.790Z
420,MRC495942,5651,undefined de la Paix Tiris Zemmour,HAB,,Souleymane,Koné,Souleymane Koné,M,PEUL,+22235741325,undefineddelapa@nafadpay.mr,15,Tiris Zemmour,54,,174 Avenue du Commerce,NaN,NaN,0.0148,2000,30000,ACTIVE,2024-01-31,2024-01-31T17:49:45.401Z,2024-05-13T17:11:29.303Z
421,MRC456516,5411,undefined du Sahel Nouakchott-Sud,ALM,,Saad,Ndiaye,Saad Ndiaye,M,PEUL,+22224741325,undefineddusahe@nafadpay.mr,3,Nouakchott-Sud,7,,112 Avenue Nasser,NaN,NaN,0.0215,200,5000,ACTIVE,2022-07-19,2022-07-19T10:30:56.846Z,2023-09-08T00:05:21.045Z
422,MRC992208,8211,undefined du Progrès Trarza,EDU,,Moulaye,Diagana,Moulaye Diagana,M,PEUL,+22223741325,undefinedduprog@nafadpay.mr,5,Trarza,13,,73 Avenue de la Paix,NaN,NaN,0.0275,10000,100000,ACTIVE,2024-03-13,2024-03-13T11:32:02.022Z,2024-10-14T03:03:22.465Z
423,MRC649341,4121,undefined Express Nouakchott-Ouest,TRN,,Hamoud,Ould El Ghassem,Hamoud Ould El Ghassem,M,MAURE,+22236741325,undefinedexpres@nafadpay.mr,2,Nouakchott-Ouest,5,,69 Avenue Nasser,NaN,NaN,0.0295,200,3000,INACTIVE,2023-04-17,2023-04-17T14:38:12.715Z,2023-09-16T20:58:58.083Z
424,MRC534790,5912,undefined Capital Nouakchott-Nord,SAN,,Mohamed Mahmoud,Ould Dah,Mohamed Mahmoud Ould Dah,M,MAURE,+22234741325,undefinedcapita@nafadpay.mr,1,Nouakchott-Nord,3,,9 Avenue Nasser,NaN,NaN,0.0202,500,50000,ACTIVE,2024-12-07,2024-12-07T22:32:36.530Z,2024-12-20T03:19:41.599Z
425,MRC154044,4121,undefined Center Dakhlet Nouadhibou,TRN,,Ahmedou,Ould Brahim,Ahmedou Ould Brahim,M,MAURE,+22225741325,undefinedcenter@nafadpay.mr,4,Dakhlet Nouadhibou,10,,84 Avenue Principale,NaN,NaN,0.024,200,3000,ACTIVE,2024-01-26,2024-01-26T08:29:53.192Z,2024-09-06T17:00:41.547Z
426,MRC811897,5411,undefined Center Nouakchott-Ouest,ALM,,Cheibany,Ould Horma,Cheibany Ould Horma,M,MAURE,+22241741325,undefinedcenter@nafadpay.mr,2,Nouakchott-Ouest,5,,116 Avenue Nasser,NaN,NaN,0.0151,200,5000,ACTIVE,2021-07-22,2021-07-22T01:00:44.695Z,2023-06-18T14:45:33.069Z
427,MRC311954,5812,undefined El Baraka Nouakchott-Sud,RST,,Lassana,Sall,Lassana Sall,M,PEUL,+22248741325,undefinedelbara@nafadpay.mr,3,Nouakchott-Sud,7,,29 Avenue Nasser,NaN,NaN,0.0145,300,5000,ACTIVE,2024-10-28,2024-10-28T11:57:44.594Z,2024-12-12T22:34:04.777Z
428,MRC191514,5211,undefined El Khair Nouakchott-Nord,BTP,,Brahim,Ould Mokhtar,Brahim Ould Mokhtar,M,MAURE,+22222741325,undefinedelkhai@nafadpay.mr,1,Nouakchott-Nord,1,,158 Avenue du Commerce,NaN,NaN,0.0142,5000,500000,ACTIVE,2023-08-20,2023-08-20T18:36:07.256Z,2023-09-08T07:18:32.162Z
429,MRC231683,4812,undefined du Marché Nouakchott-Ouest,TEL,,Abdel Kader,Ould Vadel,Abdel Kader Ould Vadel,M,MAURE,+22243741325,undefineddumarc@nafadpay.mr,2,Nouakchott-Ouest,4,,28 Avenue du Commerce,NaN,NaN,0.0102,500,10000,ACTIVE,2023-05-05,2023-05-05T18:01:10.195Z,2024-11-10T01:41:53.705Z
430,MRC682094,4812,undefined du Sahel Nouakchott-Ouest,TEL,,Abdel Rahman,Ould Mahmoud,Abdel Rahman Ould Mahmoud,M,MAURE,+22245741325,undefineddusahe@nafadpay.mr,2,Nouakchott-Ouest,4,,160 Avenue du Commerce,NaN,NaN,0.0083,500,10000,ACTIVE,2022-06-11,2022-06-11T08:01:10.155Z,2024-05-20T00:01:31.353Z
431,MRC459473,5651,undefined Central Nouakchott-Nord,HAB,,Ahmed Baba,Ould Cheikh,Ahmed Baba Ould Cheikh,M,MAURE,+22237741325,undefinedcentra@nafadpay.mr,1,Nouakchott-Nord,1,,48 Avenue Principale,NaN,NaN,0.0167,2000,30000,ACTIVE,2024-08-16,2024-08-16T00:20:09.864Z,2024-08-22T18:30:00.221Z
432,MRC855535,5541,undefined Central Nouakchott-Nord,CRB,,Mahfoudh,Dia,Mahfoudh Dia,M,PEUL,+22233741325,undefinedcentra@nafadpay.mr,1,Nouakchott-Nord,3,,21 Avenue Gamal,NaN,NaN,0.0279,1000,20000,INACTIVE,2024-09-22,2024-09-22T06:05:27.667Z,2024-10-11T05:18:44.175Z
433,MRC430742,5411,undefined Express Adrar,ALM,,Rougui,Sarr,Rougui Sarr,F,WOLOF,+22232741325,undefinedexpres@nafadpay.mr,12,Adrar,45,,97 Avenue de la Paix,NaN,NaN,0.0255,200,5000,ACTIVE,2023-04-15,2023-04-15T15:53:27.643Z,2023-12-30T14:00:59.849Z
434,MRC477158,5651,undefined El Mouna Dakhlet Nouadhibou,HAB,,Hacen,Ould Salem,Hacen Ould Salem,M,MAURE,+22249741325,undefinedelmoun@nafadpay.mr,4,Dakhlet Nouadhibou,10,,47 Avenue Gamal,NaN,NaN,0.0124,2000,30000,ACTIVE,2022-05-13,2022-05-13T22:17:52.279Z,2024-07-15T23:01:33.891Z
435,MRC213202,5411,undefined El Wafa Guidimaka,ALM,,Seynabou,Touré,Seynabou Touré,F,PEUL,+22244741325,undefinedelwafa@nafadpay.mr,8,Guidimaka,27,,44 Avenue Gamal,NaN,NaN,0.0127,200,5000,INACTIVE,2022-08-24,2022-08-24T01:12:38.643Z,2022-11-29T16:32:32.749Z
436,MRC581270,5812,undefined Central Nouakchott-Ouest,RST,,Hamoud,Ould Mokhtar,Hamoud Ould Mokhtar,M,MAURE,+22247741325,undefinedcentra@nafadpay.mr,2,Nouakchott-Ouest,6,,180 Avenue du Commerce,NaN,NaN,0.0221,300,5000,ACTIVE,2022-02-13,2022-02-13T11:23:16.213Z,2023-01-10T00:59:24.638Z
437,MRC172357,5411,undefined El Wafa Nouakchott-Ouest,ALM,,Aichetou,Faye,Aichetou Faye,F,PEUL,+22242741325,undefinedelwafa@nafadpay.mr,2,Nouakchott-Ouest,6,,162 Avenue de la Paix,NaN,NaN,0.018,200,5000,ACTIVE,2021-02-05,2021-02-05T02:55:59.854Z,2022-08-23T20:58:56.453Z
438,MRC382608,5541,undefined de la Corniche Nouakchott-Nord,CRB,,Fatou,Sow,Fatou Sow,F,PEUL,+22246741325,undefineddelaco@nafadpay.mr,1,Nouakchott-Nord,3,,71 Avenue du Commerce,NaN,NaN,0.0056,1000,20000,ACTIVE,2022-04-09,2022-04-09T21:19:27.425Z,2023-05-08T14:58:11.666Z
439,MRC691210,5411,undefined Central Nouakchott-Ouest,ALM,,Abdel Kader,Ould Ahmedou,Abdel Kader Ould Ahmedou,M,MAURE,+22235741326,undefinedcentra@nafadpay.mr,2,Nouakchott-Ouest,6,,186 Avenue de la Paix,NaN,NaN,0.0196,200,5000,ACTIVE,2022-05-22,2022-05-22T06:50:51.198Z,2024-04-16T15:33:46.860Z
440,MRC962294,5411,undefined Express Nouakchott-Ouest,ALM,,Mor,Fall,Mor Fall,M,PEUL,+22224741326,undefinedexpres@nafadpay.mr,2,Nouakchott-Ouest,6,,191 Avenue Principale,NaN,NaN,0.0169,200,5000,ACTIVE,2022-12-18,2022-12-18T07:25:17.323Z,2024-12-07T12:39:11.005Z
441,MRC887516,5812,undefined de Nouakchott Nouakchott-Ouest,RST,,Saad,Ly,Saad Ly,M,PEUL,+22222741326,undefineddenoua@nafadpay.mr,2,Nouakchott-Ouest,4,,190 Avenue de la Paix,NaN,NaN,0.0067,300,5000,ACTIVE,2023-05-25,2023-05-25T06:23:04.065Z,2024-11-13T02:13:22.871Z
442,MRC874196,5411,undefined Al Amane Nouakchott-Nord,ALM,,Soumaïla,Sakho,Soumaïla Sakho,M,PEUL,+22232741326,undefinedalaman@nafadpay.mr,1,Nouakchott-Nord,2,,144 Avenue de la Paix,NaN,NaN,0.0082,200,5000,ACTIVE,2022-03-30,2022-03-30T18:52:38.724Z,2023-11-21T19:12:36.256Z
443,MRC845623,4121,undefined Capital Nouakchott-Nord,TRN,,Soueidatt,Thiam,Soueidatt Thiam,M,SONINKE,+22234741326,undefinedcapita@nafadpay.mr,1,Nouakchott-Nord,3,,77 Avenue Nasser,NaN,NaN,0.0157,200,3000,INACTIVE,2021-08-11,2021-08-11T18:10:16.063Z,2021-10-08T22:03:44.027Z
444,MRC353800,5541,undefined Essalem Nouakchott-Nord,CRB,,Moctar,Ly,Moctar Ly,M,PEUL,+22237741326,undefinedessale@nafadpay.mr,1,Nouakchott-Nord,1,,187 Avenue Principale,NaN,NaN,0.0149,1000,20000,INACTIVE,2024-12-09,2024-12-09T14:33:06.056Z,2024-12-23T04:16:53.491Z
445,MRC540291,5541,undefined Al Amane Nouakchott-Nord,CRB,,Limam,Ould El Mokhtar,Limam Ould El Mokhtar,M,MAURE,+22223741326,undefinedalaman@nafadpay.mr,1,Nouakchott-Nord,3,,197 Avenue Nasser,NaN,NaN,0.0236,1000,20000,ACTIVE,2021-02-03,2021-02-03T23:56:42.329Z,2022-10-04T20:43:22.861Z
446,MRC933654,4121,undefined El Mouna Nouakchott-Ouest,TRN,,Sidi Mohamed,Ould Nagi,Sidi Mohamed Ould Nagi,M,MAURE,+22242741326,undefinedelmoun@nafadpay.mr,2,Nouakchott-Ouest,5,,164 Avenue Gamal,NaN,NaN,0.0122,200,3000,ACTIVE,2023-03-16,2023-03-16T17:14:56.740Z,2024-07-17T21:27:43.173Z
447,MRC369030,5651,undefined Teyarett Assaba,HAB,,El Mokhtar,Ould Nenni,El Mokhtar Ould Nenni,M,MAURE,+22246741326,undefinedteyare@nafadpay.mr,9,Assaba,31,,165 Avenue du Commerce,NaN,NaN,0.0074,2000,30000,ACTIVE,2021-08-04,2021-08-04T10:11:20.886Z,2022-02-08T10:10:34.795Z
448,MRC510742,5411,undefined Center Hodh El Gharbi,ALM,,Cellou,Sakho,Cellou Sakho,M,WOLOF,+22225741326,undefinedcenter@nafadpay.mr,11,Hodh El Gharbi,41,,77 Avenue Principale,NaN,NaN,0.0178,200,5000,ACTIVE,2023-10-01,2023-10-01T01:45:34.097Z,2024-11-24T09:30:33.702Z
449,MRC638465,5541,undefined de la Paix Brakna,CRB,,Vadel,Ould Abdallah,Vadel Ould Abdallah,M,MAURE,+22236741326,undefineddelapa@nafadpay.mr,6,Brakna,18,,121 Avenue Principale,NaN,NaN,0.011,1000,20000,ACTIVE,2023-01-29,2023-01-29T23:01:24.470Z,2023-04-05T05:26:09.567Z
450,MRC238865,5411,undefined Al Amane Nouakchott-Nord,ALM,,Rougui,Kane,Rougui Kane,F,PEUL,+22233741326,undefinedalaman@nafadpay.mr,1,Nouakchott-Nord,1,,109 Avenue Nasser,NaN,NaN,0.0105,200,5000,ACTIVE,2022-06-11,2022-06-11T06:20:40.102Z,2023-09-13T20:00:31.140Z
451,MRC072163,4121,undefined de Nouakchott Nouakchott-Nord,TRN,,El Hadji,Mbow,El Hadji Mbow,M,PEUL,+22249741326,undefineddenoua@nafadpay.mr,1,Nouakchott-Nord,1,,145 Avenue Principale,NaN,NaN,0.0241,200,3000,ACTIVE,2022-04-05,2022-04-05T03:01:35.311Z,2024-05-17T11:26:50.703Z
452,MRC280055,8211,undefined El Wafa Assaba,EDU,,El Mokhtar,Ould Khatri,El Mokhtar Ould Khatri,M,MAURE,+22245741326,undefinedelwafa@nafadpay.mr,9,Assaba,31,,145 Avenue Gamal,NaN,NaN,0.0114,10000,100000,ACTIVE,2024-09-02,2024-09-02T20:05:40.080Z,2024-09-09T06:33:41.291Z
453,MRC429782,7299,undefined Essalem Nouakchott-Ouest,SRV,,Zeinab,Mint Eleya,Zeinab Mint Eleya,F,MAURE,+22243741326,undefinedessale@nafadpay.mr,2,Nouakchott-Ouest,6,,26 Avenue Gamal,NaN,NaN,0.0095,1000,20000,ACTIVE,2023-05-15,2023-05-15T19:16:03.123Z,2024-09-23T19:15:59.796Z
454,MRC942891,5812,undefined de la Corniche Nouakchott-Ouest,RST,,Hawa,Mint Lemrabott,Hawa Mint Lemrabott,F,MAURE,+22244741326,undefineddelaco@nafadpay.mr,2,Nouakchott-Ouest,4,,25 Avenue du Commerce,NaN,NaN,0.0259,300,5000,INACTIVE,2022-03-28,2022-03-28T05:29:12.049Z,2022-09-13T06:45:24.707Z
455,MRC927354,5732,undefined El Wafa Nouakchott-Nord,ELC,,Ndèye,Sow,Ndèye Sow,F,PEUL,+22241741326,undefinedelwafa@nafadpay.mr,1,Nouakchott-Nord,2,,44 Avenue Principale,NaN,NaN,0.0085,5000,200000,ACTIVE,2024-02-24,2024-02-24T08:27:37.320Z,2024-12-16T21:02:26.215Z
456,MRC871064,5411,undefined Capital Nouakchott-Ouest,ALM,,Isselmou,Ndiaye,Isselmou Ndiaye,M,PEUL,+22248741326,undefinedcapita@nafadpay.mr,2,Nouakchott-Ouest,6,,45 Avenue de la Paix,NaN,NaN,0.0257,200,5000,ACTIVE,2021-05-01,2021-05-01T07:01:53.740Z,2023-10-26T01:51:55.836Z
457,MRC238768,5732,undefined du Marché Nouakchott-Ouest,ELC,,Ibou,Koita,Ibou Koita,M,SONINKE,+22247741326,undefineddumarc@nafadpay.mr,2,Nouakchott-Ouest,4,,196 Avenue du Commerce,NaN,NaN,0.0246,5000,200000,ACTIVE,2023-07-12,2023-07-12T15:11:10.381Z,2024-12-13T17:25:10.958Z
458,MRC700888,5411,undefined Ksar Dakhlet Nouadhibou,ALM,,Zein,Ould Taleb,Zein Ould Taleb,M,MAURE,+22223741327,undefinedksarda@nafadpay.mr,4,Dakhlet Nouadhibou,10,,144 Avenue de la Paix,NaN,NaN,0.0119,200,5000,ACTIVE,2023-03-11,2023-03-11T08:43:19.726Z,2024-03-27T15:19:32.597Z
